Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T83328,2023-09-09,C1239,Tablet,7,678.19,Credit Card,Completed
T83367,2020-05-13,C2429,Coffee Machine,508,732.44,PayPal,Failed
T83409,2020-11-02,C4388,Tablet,487,902.88,PayPal,Completed
T83453,2024-11-04,C1287,Coffee Machine,1,878.05,PayPal,Completed
T83469,2022-12-16,C2734,Laptop,479,574.83,Credit Card,Completed
T83530,2021-10-31,C1080,Laptop,979,389.69,Credit Card,Completed
T83537,2022-11-25,C1500,Smartphone,8,148.37,Credit Card,Pending
T83539,2020-04-04,C1403,Headphones,8,832.42,PayPal,Completed
T83541,2022-02-09,C1377,T,708,771.55,Credit Card,Completed
T83546,2020-04-24,C4568,Smartphone,8,553.23,PayPal,Pending
T83557,2021-05-27,C1381,Laptop,967,282.03,PayPal,Failed
T83559,2024-05-11,C2873,Laptop,783,385.39,PayPal,Completed
T83562,2024-11-03,C157,Coffee Machine,349,901.48,Credit Card,Completed
T83577,2020-03-01,C2066,Coffee Machine,191,513.41,PayPal,Failed
T83610,2024-08-07,C4710,Coffee Machine,10,893.29,PayPal,Completed
T83613,2022-05-30,C3843,Laptop,7,586.47,Credit Card,Completed
T83662,2022-05-30,C3938,Coffee Machine,184,995.27,Credit Card,Failed
T83668,2023-09-15,C3157,Headphones,1,106.07,PayPal,Completed
T83675,2022-09-27,C4869,Smartphone,746,666.82,Credit Card,Completed
T83680,2020-06-18,C4518,Laptop,391,642.52,Credit Card,Pending
T83749,2022-09-24,C542,Smartphone,356,430.51,PayPal,Completed
T83789,2021-06-04,C4258,Smartphone,3,55.22,Credit Card,Pending
T83800,2021-11-30,C1183,T,4,487.93,Credit Card,Completed
T83805,2022-10-06,C2556,Laptop,825,999.96,PayPal,Completed
T83852,2024-07-31,C4606,Tablet,4,705.78,Credit Card,Completed
T83897,2023-07-29,C941,Tablet,624,246.18,PayPal,Completed
T83917,2022-06-11,C1406,Coffee Machine,6,341.26,PayPal,Failed
T83924,2024-05-13,C2863,Headphones,115,631.3,PayPal,Completed
T83931,2020-12-26,C2719,Smartphone,4,979.84,Credit Card,Completed
T83959,2022-07-11,C3574,Coffee Machine,520,467.76,Credit Card,Failed
T83961,2020-02-08,C235,Smartphone,510,431.26,Cash,Pending
T84001,2023-04-07,C2607,Tablet,226,924.78,Credit Card,Pending
T84043,2022-10-25,C382,Tablet,546,762.89,PayPal,Completed
T84086,2023-08-23,C4814,Headphones,342,521.17,PayPal,Pending
T84096,2020-11-30,C3356,Coffee Machine,242,795.97,PayPal,Failed
T84183,2024-03-17,C542,Tablet,10,733.65,PayPal,Failed
T84210,2023-10-16,C1575,Tablet,5,606.77,PayPal,Completed
T84215,2024-10-01,C253,Headphones,4,809.6,PayPal,Completed
T84289,2023-04-12,C2970,Coffee Machine,5,482.49,PayPal,Completed
T84322,2020-12-04,C1434,Coffee Mach,737,345.15,Credit Card,Completed
T84326,2020-03-26,C662,Laptop,10,81.95,PayPal,Pending
T84330,2020-07-01,C3348,Headphones,624,892.38,PayPal,Completed
T84333,2020-04-26,C4618,Tablet,9,414.65,Credit Card,Completed
T84375,2024-04-15,C1285,Laptop,367,672.19,PayPal,Failed
T84388,2024-07-24,C159,Laptop,2,770.16,PayPal,Completed
T84390,2025-01-11,C2381,Tablet,1,423.39,Cash,Completed
T84391,2020-05-25,C1295,Coffee Machine,396,948.38,Cash,Completed
T84414,2021-05-27,C3574,Headphones,190,753.9,PayPal,Completed
T84434,2023-09-18,C032,Coffee Machine,1,142.49,Credit Card,Pending
T84449,2020-11-13,C2986,T,428,580.58,PayPal,Failed
T84463,2023-09-07,C3025,Smartphone,6,604.4,PayPal,Failed
T84478,2024-07-20,C2914,Tablet,7,510.15,PayPal,Completed
T84493,2022-01-09,C104,Headphones,578,377.45,PayPal,Pending
T84514,2023-11-13,C1978,Tablet,502,330.41,PayPal,Completed
T84548,2022-03-11,C2782,Smartphone,6,487.79,PayPal,Failed
T84584,2021-02-10,C4919,Headphones,332,897.87,Credit Card,Pending
T84585,2025-01-06,C3912,Headphones,2,400.09,Credit Card,Failed
T84612,2022-04-13,C1802,Smartphone,1,737.67,PayPal,Completed
T84613,2020-07-01,C3779,Headphones,9,412.29,Cash,Completed
T84618,2024-06-30,C3482,Headphones,585,774.66,Credit Card,Pending
T84635,2022-10-03,C870,Laptop,361,537.5,Credit Card,Completed
T84659,2021-07-09,C2828,Tablet,4,700.53,PayPal,Pending
T84663,2021-03-31,C117,Tablet,1,550.03,PayPal,Completed
T84675,2024-06-01,C4311,Coffee Machine,351,972.62,Credit Card,Completed
T84688,2021-03-27,C4471,Table,151,384.53,Credit Card,Pending
T84708,2021-02-05,C3621,Laptop,10,79.72,PayPal,Failed
T84739,2023-08-11,C3638,Coffee Machine,894,498.11,Credit Card,Failed
T84782,2021-11-11,C2949,Smartphone,790,188.39,Cash,Pending
T84788,2022-01-06,C1619,Smartphone,659,648.03,Credit Card,Completed
T84800,2024-01-28,C2573,Coffee Machine,7,367.36,PayPal,Pending
T84803,2024-06-16,C4756,Coffee Machine,6,393.35,PayPal,Failed
T84853,2024-10-24,C3475,Laptop,8,716.41,Credit Card,Completed
T84864,2021-09-06,C1737,Laptop,407,779.3,PayPal,Pending
T84881,2022-09-27,C573,Smart,594,365.27,Cash,Completed
T84882,2024-09-22,C3863,Coffee Machine,231,192.03,Credit Card,Completed
T84970,2022-12-23,C1111,Coffee Machine,4,920.69,PayPal,Completed
T84981,2022-09-25,C4658,Smartphone,331,93.04,Cash,Completed
T84982,2020-05-30,C155,Headphones,178,925.48,Credit Card,Pending
T84990,2021-04-09,C4520,Laptop,3,509.68,Cash,Pending
T84998,2024-12-14,C090,Laptop,427,120.36,PayPal,Pending
T85020,2021-12-09,C3567,Tablet,714,689.49,Credit Card,Completed
T85065,2020-06-24,C2930,Laptop,9,458.94,Cash,Completed
T85094,2022-05-23,C1275,Tablet,138,772.88,PayPal,Completed
T85124,2023-01-12,C3915,Laptop,10,92.3,Credit Card,Failed
T85139,2024-01-21,C3012,Smartphone,926,938.93,Credit Card,Completed
T85162,2021-02-03,C1577,Coffee Machine,987,210.09,Credit Card,Failed
T85194,2021-04-01,C1418,Coffee Machine,133,982.47,Credit Card,Completed
T85201,2020-06-18,C1910,Smartphone,603,685.76,Cash,Completed
T85227,2024-11-16,C1002,Smartphone,576,79.19,Credit Card,Completed
T85236,2024-09-29,C015,Tablet,344,802.73,Credit Card,Pending
T85276,2022-03-01,C2159,Laptop,229,126.0,PayPal,Pending
T85291,2023-08-15,C3017,Headphones,575,913.37,Cash,Completed
T85310,2021-10-24,C4978,Tablet,563,377.38,Credit Card,Failed
T85317,2021-12-26,C3116,Smartphone,3,720.23,Credit Card,Pending
T85376,2020-04-23,C2480,Headphones,4,785.54,PayPal,Completed
T85388,2024-08-02,C1201,Smartpho,8,287.2,Credit Card,Completed
T85397,2021-10-12,C4544,Headphones,704,537.55,Credit Card,Completed
T85398,2023-07-04,C2177,Laptop,9,677.09,Cash,Completed
T85426,2022-02-19,C2289,Smartphone,549,233.23,Cash,Failed
T85433,2024-01-23,C2562,Headphones,4,871.11,PayPal,Pending
T85436,2024-11-22,C525,Coffee Machine,654,105.85,Credit Card,Failed
T85532,2023-09-07,C2011,Laptop,10,277.0,PayPal,Pending
T85539,2021-11-11,C1212,Tablet,10,196.77,PayPal,Completed
T85559,2024-10-23,C4116,Smartphone,739,597.26,Credit Card,Completed
T85564,2021-05-22,C1427,Laptop,8,268.78,Cash,Completed
T85581,2021-09-30,C760,Tablet,5,374.47,Credit Card,Pending
T85720,2020-10-22,C4283,Smartphone,7,751.92,PayPal,Completed
T85770,2022-02-17,C1411,Tablet,429,560.56,Credit Card,Pending
T85791,2024-05-11,C4090,Smartphone,554,735.13,PayPal,Failed
T85808,2024-11-18,C3827,Headphones,185,587.2,Credit Card,Failed
T85861,2021-07-26,C278,Laptop,2,751.26,Cash,Completed
T85868,2023-07-09,C3619,Coffee Machine,4,282.59,PayPal,Completed
T85876,2024-06-22,C1048,Tablet,620,253.01,PayPal,Pending
T85877,2020-08-12,C1430,Tablet,999,628.36,Credit Card,Pending
T85878,2024-09-30,C3510,Smartphone,450,644.2,PayPal,Pending
T85889,2021-04-19,C3592,Tablet,105,805.24,Credit Card,Completed
T85890,2022-09-11,C1172,Coffee Machine,355,594.91,Credit Card,Completed
T85953,2023-06-08,C739,Tablet,9,857.8,PayPal,Completed
T85973,2020-04-04,C3498,Headphones,414,93.21,Credit Card,Completed
T85982,2023-09-24,C2348,Coffee Machine,573,992.68,PayPal,Completed
T85988,2021-03-31,C2844,Headphones,8,636.06,PayPal,Completed
T86021,2020-11-15,C3548,Smartphone,809,86.02,Credit Card,Completed
T86033,2024-09-22,C4718,H,8,421.86,PayPal,Completed
T86045,2023-10-26,C3827,Laptop,9,819.71,Cash,Completed
T86065,2020-10-24,C293,Headphones,676,226.29,PayPal,Completed
T86080,2024-04-17,C1732,Headphones,946,155.56,Cash,Completed
T86093,2021-04-18,C415,Headphones,3,238.14,PayPal,Completed
T86101,2021-12-11,C4383,Coffee Machine,461,899.3,Credit Card,Completed
T86122,2022-12-07,C4784,Laptop,8,224.04,PayPal,Completed
T86161,2022-10-19,C204,Coffee Machine,5,903.83,Credit Card,Failed
T86179,2023-04-08,C266,Headphones,1,545.19,Cash,Completed
T86212,2020-07-30,C4603,Coffee Machine,4,979.56,PayPal,Completed
T86222,2023-01-01,C3755,Laptop,6,941.4,Credit Card,Completed
T86241,2021-01-03,C2400,Smartphone,1,755.43,PayPal,Completed
T86247,2021-01-09,C3808,Tablet,9,596.95,PayPal,Failed
T86283,2021-09-27,C4469,Table,680,660.29,PayPal,Completed
T86305,2021-04-15,C4843,Headphones,306,156.52,PayPal,Pending
T86344,2023-09-10,C930,Tablet,833,335.1,Credit Card,Failed
T86361,2024-05-05,C4238,Headphones,513,735.79,Credit Card,Completed
T86378,2021-01-16,C2635,Headphones,613,630.03,PayPal,Failed
T86390,2020-03-30,C3967,Smartphone,10,452.96,Credit Card,Failed
T86397,2024-10-11,C3085,Laptop,1,298.37,PayPal,Completed
T86447,2022-02-18,C683,Laptop,532,998.43,Credit Card,Failed
T86484,2021-05-08,C4089,Smartphone,561,602.95,Cash,Pending
T86522,2023-01-11,C1463,La,6,451.87,PayPal,Completed
T86525,2020-10-28,C1986,Smartphon,1,519.05,Credit Card,Failed
T86529,2021-06-12,C1329,Headphones,3,323.54,Credit Card,Pending
T86625,2023-10-28,C3135,Headphones,456,154.01,Credit Card,Pending
T86638,2022-11-16,C1673,Headphones,654,531.71,Credit Card,Completed
T86651,2021-07-23,C627,Coffee Machine,996,996.08,Credit Card,Completed
T86652,2021-04-16,C1495,Headphones,7,318.3,Credit Card,Completed
T86653,2022-01-23,C4083,Tablet,859,159.27,Credit Card,Completed
T86660,2024-11-19,C1114,Tablet,941,342.33,Cash,Completed
T86677,2022-08-04,C494,Coffee Machine,705,572.04,Credit Card,Completed
T86723,2021-12-14,C3641,Smartphone,743,163.64,PayPal,Completed
T86736,2020-06-04,C1579,Tablet,9,421.72,PayPal,Completed
T86738,2024-08-15,C2630,Coffee Machine,7,303.93,Credit Card,Completed
T86782,2020-11-25,C3332,Coffee Ma,451,506.35,Credit Card,Completed
T86799,2021-12-15,C4041,Coffee Machine,671,633.56,Cash,Completed
T36494,2023-01-27,C3525,Headphones,3,163.03,PayPal,Completed
T86810,2022-03-14,C785,Tabl,9,636.96,Credit Card,Completed
T86837,2020-09-03,C4092,Smartphone,6,503.68,Credit Card,Pending
T86859,2021-09-04,C4374,Headphones,563,260.41,PayPal,Completed
T86916,2020-11-20,C4928,Coffee Machine,1,777.42,Credit Card,Pending
T86940,2020-12-08,C2386,Laptop,923,240.91,Cash,Failed
T86946,2021-08-26,C4863,Smartphone,691,663.02,Credit Card,Completed
T86950,2024-04-11,C2340,Tablet,3,75.34,PayPal,Completed
T86976,2023-11-02,C1456,Smartphone,991,923.72,PayPal,Completed
T86995,2020-02-26,C656,Headphones,9,713.5,PayPal,Completed
T87010,2022-12-07,C332,Tablet,8,944.42,PayPal,Completed
T87032,2020-04-03,C2245,Coffee Machine,9,836.2,Credit Card,Pending
T87044,2021-02-15,C3992,Smartphone,3,867.09,Credit Card,Completed
T87063,2021-08-16,C4168,Laptop,996,195.8,PayPal,Completed
T87067,2022-03-19,C3764,Headphones,3,60.08,Credit Card,Completed
T87094,2023-09-14,C553,Coffee Machine,851,187.98,Credit Card,Completed
T87109,2022-12-24,C907,Laptop,1,959.11,Credit Card,Completed
T87123,2024-11-09,C900,Smartphone,938,330.78,PayPal,Failed
T87139,2021-07-23,C1763,Laptop,906,200.01,Credit Card,Completed
T87150,2020-09-25,C4599,Coffee Machine,10,703.0,Credit Card,Pending
T87152,2024-01-13,C806,Smartphone,3,788.3,Credit Card,Pending
T87153,2022-08-08,C3354,Tablet,8,494.57,Cash,Completed
T87190,2021-05-19,C1814,Coffee Machine,7,353.4,Credit Card,Completed
T87192,2021-10-07,C3035,Smartphone,2,594.12,PayPal,Completed
T87199,2023-02-26,C1321,Headphones,7,138.43,Credit Card,Completed
T87209,2021-08-23,C4556,Smartphone,10,675.64,PayPal,Pending
T87245,2024-03-25,C2798,Headphones,925,815.97,Credit Card,Failed
T87250,2023-04-12,C4362,Smartphone,155,738.8,Credit Card,Failed
T87253,2021-01-29,C1842,Coffee Machine,3,303.12,PayPal,Failed
T87275,2022-05-11,C3243,Laptop,124,119.11,PayPal,Completed
T87276,2022-11-03,C2478,Lapt,561,328.48,PayPal,Failed
T87313,2021-07-11,C3538,Smartphone,546,972.73,Credit Card,Completed
T87348,2024-12-04,C3575,Laptop,943,72.03,Credit Card,Pending
T87363,2022-12-13,C472,Laptop,2,253.49,Credit Card,Completed
T87370,2020-12-26,C4839,Laptop,4,719.74,PayPal,Completed
T87391,2020-08-27,C1212,Headphones,5,750.94,Credit Card,Pending
T87431,2024-10-20,C4771,Smartph,698,814.14,PayPal,Pending
T87444,2023-11-16,C3293,Tablet,411,691.96,Credit Card,Failed
T87453,2024-02-16,C4141,Tablet,215,346.5,PayPal,Completed
T87459,2021-07-24,C1180,Coffee Machine,3,356.8,PayPal,Completed
T87472,2023-10-28,C2610,Headphones,151,307.29,Credit Card,Failed
T87484,2020-02-08,C1834,Coffee Machine,137,73.97,Credit Card,Completed
T87499,2021-11-23,C3130,Tab,266,806.2,PayPal,Pending
T87521,2023-01-22,C2572,Tablet,3,544.61,PayPal,Completed
T87532,2021-11-30,C2774,Smartphone,842,597.36,PayPal,Completed
T87533,2020-02-21,C607,Smartphone,5,337.86,Credit Card,Failed
T87537,2023-08-23,C4978,Tablet,4,122.21,Credit Card,Completed
T87552,2020-08-20,C3088,Smartphone,1,111.48,PayPal,Completed
T87553,2024-11-22,C3105,Smartphone,453,901.41,Cash,Pending
T87573,2021-09-23,C2109,Headphones,385,130.03,Credit Card,Completed
T87622,2022-09-13,C1220,Coffee Machine,10,544.07,PayPal,Completed
T87639,2021-03-22,C2261,Coffee Machine,578,527.64,PayPal,Completed
T87649,2022-02-04,C3681,Tablet,1,248.7,Cash,Failed
T87669,2021-04-12,C1132,Headphones,9,872.56,Credit Card,Completed
T87680,2021-06-04,C3933,Smartphone,654,287.13,Credit Card,Completed
T87685,2022-01-07,C984,Laptop,868,77.52,Credit Card,Completed
T87779,2023-09-16,C2984,Coffee Machine,8,449.15,Credit Card,Completed
T87781,2023-12-16,C849,Coffee Machine,613,51.51,PayPal,Completed
T87791,2023-08-13,C028,Coffee Machine,991,718.16,PayPal,Pending
T87805,2021-09-20,C4462,Smartphone,572,939.14,Credit Card,Failed
T87818,2024-08-17,C965,Smartphone,8,649.75,PayPal,Completed
T87821,2023-01-09,C2988,Coffee Machine,3,478.37,Credit Card,Completed
T87842,2023-07-12,C4882,Tablet,6,457.41,PayPal,Completed
T87922,2025-01-07,C3293,Tablet,189,903.19,Cash,Completed
T87925,2021-03-29,C2393,Headphones,2,389.01,Credit Card,Completed
T87959,2022-07-26,C1481,Tablet,383,725.83,Credit Card,Completed
T87962,2023-11-12,C1890,Tablet,1,709.63,Cash,Failed
T87988,2023-12-04,C4934,Smartphone,8,345.09,Cash,Completed
T88006,2022-02-16,C3065,Smartphone,1,689.25,Credit Card,Pending
T88011,2023-04-18,C4248,Tablet,2,723.18,Credit Card,Completed
T88018,2024-06-06,C135,Laptop,747,597.09,PayPal,Completed
T88019,2023-07-03,C1433,Headphones,3,558.22,PayPal,Failed
T88044,2023-09-05,C4500,Headphones,8,634.56,Credit Card,Pending
T88053,2023-09-16,C2142,Smartphone,254,236.3,Credit Card,Completed
T88056,2020-05-29,C3620,Headphones,266,88.14,Credit Card,Completed
T88088,2020-10-22,C3787,Tablet,4,434.47,PayPal,Pending
T88090,2020-07-25,C4816,Headphones,681,480.76,Cash,Pending
T88113,2022-06-13,C3055,Laptop,927,311.36,Credit Card,Completed
T88121,2021-11-19,C2236,Laptop,10,882.91,Credit Card,Failed
T88141,2021-02-09,C2882,Laptop,612,542.77,PayPal,Completed
T88163,2024-12-11,C2606,Laptop,4,901.84,Credit Card,Pending
T88164,2024-07-09,C3769,Coffee Machine,10,788.22,Credit Card,Completed
T88167,2023-08-24,C4638,Headphones,10,199.93,PayPal,Completed
T88208,2022-12-01,C605,Smartphone,951,383.01,Credit Card,Completed
T88229,2021-08-31,C096,Tablet,791,802.4,PayPal,Pending
T88240,2022-09-05,C1660,Laptop,929,571.11,Credit Card,Completed
T7155,2024-09-16,C778,Coffee Machine,2,399.94,PayPal,Completed
T88279,2021-08-24,C4858,Tablet,5,337.18,Cash,Completed
T88309,2024-04-11,C4337,Headphones,1,731.96,PayPal,Completed
T88329,2022-12-30,C4675,Headphones,586,244.4,Credit Card,Completed
T88337,2023-12-14,C4600,Coffee Machine,107,281.65,Cash,Failed
T88342,2022-12-31,C1804,Smartphone,8,442.01,PayPal,Completed
T88352,2024-12-04,C2150,Coffee Machine,911,608.21,Credit Card,Completed
T88384,2021-08-07,C1412,Tablet,270,426.4,PayPal,Pending
T88448,2024-07-19,C3750,Laptop,8,674.12,Credit Card,Failed
T88451,2024-07-30,C4527,Smartphone,317,67.07,PayPal,Pending
T88458,2023-03-30,C262,Laptop,4,880.4,Credit Card,Pending
T88467,2024-12-20,C4789,Headphone,3,864.7,Credit Card,Completed
T88507,2023-10-18,C752,Smartphone,188,906.96,PayPal,Completed
T88528,2022-12-26,C1628,Coffee Machine,791,248.74,Cash,Completed
T88559,2023-03-31,C435,Smartpho,8,396.23,Credit Card,Pending
T88561,2021-01-31,C074,Coffee Machine,10,387.29,Credit Card,Pending
T88562,2023-03-10,C2249,Sma,178,620.26,Credit Card,Completed
T88566,2023-02-17,C4976,Tablet,127,108.97,PayPal,Completed
T88574,2021-02-11,C2343,Tablet,1,969.35,Cash,Failed
T88580,2023-04-22,C3216,Tablet,701,944.44,Credit Card,Completed
T88596,2023-08-04,C1886,Smartphone,721,853.5,Credit Card,Failed
T88606,2020-09-14,C474,Smartphone,904,648.82,PayPal,Failed
T88628,2022-01-29,C2910,Headphones,170,735.8,PayPal,Completed
T88633,2022-11-19,C332,Laptop,8,126.45,PayPal,Pending
T88651,2020-11-25,C412,Laptop,7,505.84,PayPal,Failed
T66532,2023-10-07,C1761,Laptop,4,393.61,PayPal,Failed
T88681,2020-05-28,C277,Tablet,852,814.3,Credit Card,Completed
T88695,2024-04-12,C2562,Headphones,10,180.62,Credit Card,Completed
T88707,2022-11-07,C2892,Headphones,237,480.07,Credit Card,Completed
T88732,2021-10-26,C2206,Lapto,811,197.77,PayPal,Completed
T88757,2023-03-25,C3648,Smartphone,5,842.83,Credit Card,Failed
T88774,2022-08-17,C1642,Tablet,118,581.05,PayPal,Pending
T88793,2020-12-26,C511,Smart,135,225.54,Credit Card,Completed
T88803,2021-08-31,C4316,Coffee Machine,783,741.49,PayPal,Completed
T88854,2023-08-08,C2817,Smartphone,875,503.24,Credit Card,Completed
T88883,2020-07-02,C1267,Headphones,872,413.31,Credit Card,Failed
T88886,2023-11-05,C1727,Smartphone,369,374.57,PayPal,Pending
T88893,2023-08-15,C3619,Smartphone,7,110.72,PayPal,Completed
T88894,2022-07-15,C4824,Headphones,2,589.21,PayPal,Completed
T88917,2020-04-27,C2409,Coffee Machine,9,420.67,PayPal,Completed
T88946,2021-08-13,C4815,Coffee Machine,8,475.62,Credit Card,Failed
T88960,2025-01-30,C1339,Tablet,362,934.46,Cash,Completed
T88974,2022-02-17,C4274,Smartphone,882,652.62,PayPal,Pending
T89029,2021-11-03,C4077,Smartphone,2,635.93,PayPal,Completed
T89030,2022-03-14,C082,Tablet,7,871.66,PayPal,Completed
T89058,2023-01-17,C167,Headphones,8,926.46,Credit Card,Failed
T89068,2022-06-11,C993,Sm,952,516.26,PayPal,Failed
T89070,2020-06-30,C369,Tablet,2,562.17,PayPal,Completed
T89115,2021-07-25,C040,Tablet,113,349.37,PayPal,Completed
T89163,2025-01-13,C454,Laptop,9,92.62,PayPal,Completed
T89183,2022-06-24,C1587,Tablet,3,67.41,Credit Card,Pending
T89187,2020-01-10,C961,Coffee Machine,319,75.43,Credit Card,Completed
T89190,2021-10-17,C3069,Headphones,977,379.21,Credit Card,Completed
T89191,2022-12-05,C1721,Smartphone,562,231.55,Cash,Completed
T89222,2020-01-27,C170,Smartphone,118,389.14,Credit Card,Completed
T89232,2023-08-22,C2637,Headpho,345,857.36,Credit Card,Completed
T89267,2024-01-18,C443,Headphones,877,166.1,Credit Card,Failed
T89300,2022-01-17,C2621,Laptop,6,349.62,PayPal,Completed
T89431,2024-10-16,C3227,Ta,430,320.87,Credit Card,Completed
T89451,2022-11-24,C4789,Laptop,274,428.04,PayPal,Completed
T89510,2023-03-18,C1333,Coffee Machine,430,800.89,PayPal,Completed
T89511,2020-03-07,C2357,Tablet,7,773.63,PayPal,Failed
T89539,2022-01-01,C405,Coffee Machine,7,773.25,Credit Card,Completed
T89548,2023-10-03,C4486,Coffee Machine,8,658.68,Credit Card,Pending
T89556,2021-12-30,C1211,Headphones,865,132.51,Cash,Pending
T89558,2022-12-17,C354,Smartphone,302,218.47,PayPal,Completed
T89561,2020-08-01,C086,Tablet,698,133.49,PayPal,Completed
T89575,2022-01-18,C4248,Laptop,10,190.47,Credit Card,Pending
T89592,2024-01-15,C1816,Tablet,503,68.28,Credit Card,Completed
T89625,2023-08-25,C2982,Tablet,8,475.77,Credit Card,Failed
T89636,2024-10-31,C2062,Tablet,9,179.41,Credit Card,Completed
T89642,2020-08-11,C2673,Coffee Machine,832,659.26,Cash,Pending
T89662,2023-12-10,C964,Coffee Ma,1,349.58,PayPal,Completed
T89667,2024-09-15,C3764,Laptop,136,110.56,Credit Card,Completed
T89681,2023-07-04,C1286,Laptop,6,652.31,PayPal,Completed
T89691,2022-10-28,C847,Smartphone,9,496.97,Credit Card,Completed
T89699,2024-07-18,C879,Smartphone,4,450.73,PayPal,Failed
T89705,2022-09-10,C674,Coffee Machine,8,979.09,PayPal,Completed
T89743,2022-12-23,C2737,Laptop,6,891.46,PayPal,Failed
T89745,2020-06-05,C094,Laptop,742,819.29,PayPal,Completed
T89837,2024-06-20,C3490,Smar,567,955.7,PayPal,Pending
T89879,2023-06-21,C125,Tablet,6,935.11,Cash,Completed
T89913,2022-02-21,C534,Headphones,520,696.27,PayPal,Completed
T89918,2020-01-05,C405,Tablet,8,847.25,Cash,Completed
T89923,2021-10-06,C1878,Tablet,5,849.75,Credit Card,Pending
T89937,2024-10-16,C1258,Coffee Machine,239,610.06,Cash,Completed
T89966,2021-11-28,C890,Laptop,8,328.8,Cash,Completed
T89972,2020-07-23,C1813,Tablet,601,117.04,PayPal,Completed
T89973,2023-12-19,C2131,Tablet,5,562.06,Credit Card,Pending
T89986,2022-12-29,C4398,Coffee Machine,1,856.6,PayPal,Completed
T89997,2023-05-19,C4698,Smartphone,7,924.82,Credit Card,Completed
T90056,2020-03-28,C4972,Smartphone,155,400.09,Credit Card,Completed
T90068,2022-05-31,C2431,Smartphone,5,433.44,PayPal,Completed
T90090,2022-10-22,C3072,Smartphone,550,461.39,PayPal,Pending
T90132,2021-09-04,C1709,Lapto,302,794.29,Credit Card,Pending
T90172,2024-04-25,C1518,Tablet,3,414.55,PayPal,Pending
T90200,2021-06-24,C1050,Smartphone,728,712.41,Credit Card,Failed
T90204,2021-02-12,C1058,Smartphone,741,524.79,Credit Card,Completed
T90228,2023-10-02,C3405,Coffee Machine,331,812.5,Credit Card,Pending
T90230,2023-06-11,C4516,Headphon,3,585.44,Credit Card,Pending
T90240,2024-03-19,C2081,Tablet,4,748.22,PayPal,Completed
T90268,2024-01-26,C2624,Tablet,408,233.79,Cash,Failed
T90283,2022-08-25,C4907,Tablet,837,814.52,PayPal,Pending
T90315,2020-03-14,C3181,Laptop,346,183.49,PayPal,Pending
T90316,2022-05-03,C1263,Coffee Machine,8,652.16,PayPal,Completed
T90350,2022-05-06,C375,Tablet,7,181.45,Credit Card,Failed
T90379,2023-05-12,C3857,Headphones,7,232.63,Credit Card,Failed
T90396,2024-11-24,C1547,Tablet,8,913.02,PayPal,Completed
T90398,2024-09-08,C4033,Smartphone,8,454.87,PayPal,Completed
T43306,2022-09-22,C3958,Coffee Machine,184,114.16,Credit Card,Pending
T90439,2020-09-01,C2514,S,6,724.74,Cash,Pending
T90453,2022-04-13,C3548,Coffee Machine,794,867.64,PayPal,Failed
T90455,2020-04-01,C4284,T,877,493.31,Credit Card,Completed
T90498,2022-07-09,C1228,Ta,967,493.65,Cash,Completed
T90503,2020-03-17,C4063,Headphones,599,456.23,PayPal,Completed
T90539,2024-06-26,C4278,Headphones,287,540.1,Credit Card,Pending
T90585,2022-08-31,C067,Laptop,700,304.25,Cash,Pending
T90594,2024-05-07,C2487,Headpho,228,968.53,PayPal,Completed
T90639,2021-05-27,C1990,Smartphone,4,529.76,Credit Card,Completed
T82892,2025-01-03,C3618,Laptop,496,50.67,PayPal,Completed
T90720,2021-04-23,C4517,Coffee Machine,979,450.1,Credit Card,Failed
T90736,2023-08-06,C2208,Tablet,10,428.62,PayPal,Completed
T90743,2024-08-11,C4396,Laptop,821,199.3,PayPal,Pending
T90758,2022-08-03,C2292,Smartphone,6,794.42,Credit Card,Completed
T90761,2020-09-05,C3177,Laptop,7,943.91,Cash,Completed
T90843,2022-08-27,C507,Headphones,788,871.32,Credit Card,Completed
T90853,2020-07-06,C4165,Laptop,647,878.36,Credit Card,Completed
T90869,2024-07-16,C3521,Coffee Machine,560,264.63,Credit Card,Pending
T90873,2024-01-29,C3804,Smartphone,1,94.68,PayPal,Completed
T90880,2022-11-29,C3524,Coffee Machine,647,292.81,Credit Card,Pending
T90887,2023-06-14,C4964,Smartpho,899,247.56,PayPal,Pending
T90890,2021-10-22,C1523,Lapt,3,519.57,PayPal,Completed
T90899,2023-04-22,C858,Laptop,618,895.79,PayPal,Failed
T90914,2023-10-02,C4043,Laptop,8,929.8,PayPal,Pending
T90923,2022-08-06,C3266,S,124,234.26,Credit Card,Completed
T90937,2024-04-30,C2792,Lapt,7,748.93,Credit Card,Failed
T91011,2023-12-24,C375,Tablet,511,906.32,Credit Card,Failed
T91050,2023-05-02,C1181,Laptop,2,466.51,PayPal,Pending
T91059,2024-01-14,C4032,Co,2,471.35,Credit Card,Completed
T91097,2020-04-24,C1671,Tablet,10,224.96,PayPal,Pending
T91107,2024-03-29,C1074,Tablet,952,757.65,Credit Card,Completed
T91145,2023-05-16,C1879,Laptop,2,944.59,Cash,Completed
T91171,2023-02-09,C4195,Headph,787,958.0,PayPal,Completed
T91195,2023-01-19,C690,Tablet,684,636.25,Cash,Completed
